Record Length,2500,Points,-43.60000E-3,4.31600,,Record Length,2500,Points,-43.60000E-3,80.000006E-3,
Sample Interval,40.00000E-6,s,-43.56000E-3,4.31600,,Sample Interval,40.00000E-6,s,-43.56000E-3,76.000005E-3,
Trigger Point,1.0900E3,Samples,-43.52000E-3,4.42000,,Trigger Point,1.0900E3,Samples,-43.52000E-3,76.000005E-3,
,,,-43.48000E-3,4.36800,,,,,-43.48000E-3,76.000005E-3,
,,,-43.44000E-3,4.36800,,,,,-43.44000E-3,76.000005E-3,
,,,-43.40000E-3,4.42000,,,,,-43.40000E-3,72.000004E-3,
Source,CH1,,-43.36000E-3,4.42000,,Source,CH2,,-43.36000E-3,80.000006E-3,
Vertical Units,Volts,,-43.32000E-3,4.36800,,Vertical Units,Volts,,-43.32000E-3,76.000005E-3,
Vertical Scale,1.3000,,-43.28000E-3,4.42000,,Vertical Scale,100.0000E-3,,-43.28000E-3,76.000005E-3,
Vertical Offset,0,,-43.24000E-3,4.42000,,Vertical Offset,0,,-43.24000E-3,80.000006E-3,
Horizontal Units,s,,-43.20000E-3,4.42000,,Horizontal Units,s,,-43.20000E-3,76.000005E-3,
Horizontal Scale,10.00000E-3,,-43.16000E-3,4.42000,,Horizontal Scale,10.00000E-3,,-43.16000E-3,80.000006E-3,
Pt Fmt,Y,,-43.12000E-3,4.42000,,Pt Fmt,Y,,-43.12000E-3,80.000006E-3,
Yzero,-3.04000,,-43.08000E-3,4.42000,,Yzero,-3.08000,,-43.08000E-3,80.000006E-3,
Probe Atten,1.000,,-43.04000E-3,4.47200,,Probe Atten,1.000,,-43.04000E-3,80.000006E-3,
,,,-43.00000E-3,4.42000,,,,,-43.00000E-3,80.000006E-3,
Note,TDS 1012B - 16:06:32   24/02/2017,,-42.96000E-3,4.47200,,Note,TDS 1012B - 16:06:32   24/02/2017,,-42.96000E-3,80.000006E-3,
,,,-42.92000E-3,4.47200,,,,,-42.92000E-3,84.000006E-3,
